,rating,review,app,source,sentiment
102,1,pretty dystopian that there is an app for privileged people with smartphones to report municipal violations that are largely the result of income inequality.,FindItFixIt,Apple,"[{'label': 'neutral', 'score': 0.7765420079231262}, {'label': 'disgust', 'score': 0.07142750173807144}]"
103,1,reporting homeless people who are just trying to survive.. shameful.,FindItFixIt,Apple,"[{'label': 'disgust', 'score': 0.9469913244247437}, {'label': 'sadness', 'score': 0.020679574459791183}]"
104,1,reporting the homeless should be a crime.,FindItFixIt,Apple,"[{'label': 'fear', 'score': 0.3674166798591614}, {'label': 'anger', 'score': 0.33843380212783813}]"
105,1,"by and large, my tickets are ignored. a closed ticket has no reason code, so i have no idea if there is a mitgating circumstance : for example - “we already have a ticket open for that pothole/dead animal/abandoned vehicle”. i like being able to report things, but the lake of transparency is vexing.",FindItFixIt,Apple,"[{'label': 'anger', 'score': 0.9423109889030457}, {'label': 'sadness', 'score': 0.021438635885715485}]"
106,5,"i have used this app for years to report everything from graffiti to stolen cars to hazardous materials from homeless encampments. the city does a great job fixing this stuff up quickly. my main critique is that this app needs to be promoted more via posters, billboards, spotify, online ads, and more. an app is only as good as its user base, and most friends and family that i have talked with had never heard of this app before. the other criticism that i have is that the team does need to always follow through with cleaning up the graffiti, fixing damaged roads, or removing debris to the full extent that it is actually there. it is frustrating to share a picture of some new ugly graffiti at a park, but only a small part of what is shown is actually cleaned up, and/or the rest of the park that has a lot more graffiti is left unchanged. please try to do as much as you can while you are there - follow the broken window theory. fix up as much as you can while you are there, don’t stick with the bare minimum. i know that keeping the city in top-notch condition is a massive undertaking, i so try to share this app with everyone i know so that we can have a cleaner, healthier, and more beautiful city. thank you to the city of seattle for creating this app!",FindItFixIt,Apple,"[{'label': 'sadness', 'score': 0.3208797872066498}, {'label': 'neutral', 'score': 0.3095908761024475}]"
107,1,i have over a dozen sdot concerns logged. over last 60-100 days. no updates. and no work done. this a feel good app to make you think the city is listening to you. don't waste your time. they could care less about citizen input that requires them to work on something other than what they want to do.,FindItFixIt,Apple,"[{'label': 'sadness', 'score': 0.6258111000061035}, {'label': 'joy', 'score': 0.201142817735672}]"
108,5,"professionally, i clean up after the people who are living in tents and destroying their surrounding environments (our city) with endless garbage, urine, feces, heroine needles other drug paraphernalia and so much more. in the last 18 months, i’ve picked up over 1,400 33 gallon bags of trash from the homeless people who won’t pick up after themselves. thanks to this app, every camper i’ve reported (& i only report the ones whose habits could potentially harm city residents) have been cleared away and usually within a week. thank-you so much to our city workers. our children deserve a livable & healthy city today and in the future.",FindItFixIt,Apple,"[{'label': 'neutral', 'score': 0.34537261724472046}, {'label': 'anger', 'score': 0.22901883721351624}]"
109,1,it is basically useless at this point half of it you've got to call other numbers to reach other city departments to report and the other half just as not something you would typically report in the first place unless i can update it to actually be able to report things that would help the neighborhood it's just useless,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.34921643137931824}, {'label': 'sadness', 'score': 0.22610709071159363}]"
110,1,"it used to be very useful but now it says everything is out of service area, even for things i had to report before i can't now.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.629638135433197}, {'label': 'surprise', 'score': 0.16165342926979065}]"
111,2,no longer allows parking enforcement requests,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7821246981620789}, {'label': 'sadness', 'score': 0.1234937533736229}]"
112,1,"i put in a report vehicles left in front of my house for over 2month, and the report is still open.",FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.7031406164169312}, {'label': 'sadness', 'score': 0.18092826008796692}]"
113,1,cannot attach photo. cannot correct address location.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.9278931617736816}, {'label': 'neutral', 'score': 0.03205282986164093}]"
114,1,"even if you get past all the bugs, it's just a waste of time. nothing is ever resolved. it's pretty much a suggestion box that gets emptied in the trash each week.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5468078851699829}, {'label': 'disgust', 'score': 0.2694180905818939}]"
115,1,pokémon go for nimbys lol,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7655648589134216}, {'label': 'joy', 'score': 0.17639121413230896}]"
116,1,didn't work on my phone (s25).,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7837426066398621}, {'label': 'neutral', 'score': 0.10285349190235138}]"
117,5,great for getting rid of pesky hobos,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.660173773765564}, {'label': 'neutral', 'score': 0.28841105103492737}]"
118,5,i love that i can report nearly anything to the city and actually get responses and things taken care of.,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.9850468635559082}, {'label': 'anger', 'score': 0.005613165441900492}]"
119,1,"this app is completely worthless. i used it for the better part of 2 years and this app is only useful for alerting the city to basic park and street maintenance (you know like a city should already do). do not expect any response for encampments, dumping in greenbelts, stolen or illegally parked cars or dead/fallen trees. the people of seattle are on their own to police and clean up their own city.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.848296046257019}, {'label': 'neutral', 'score': 0.07741064578294754}]"
120,5,easy to use!,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.7334388494491577}, {'label': 'neutral', 'score': 0.16909945011138916}]"
121,1,"the app is a waste of time. the city of seattle doesn't care about enforcement of its laws, so this app is a waste of time. every single one of my reports gets closed without a comment, and no action is taken. they won't come, they won't fix it. fix it yourself, seattle won't.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.6110761165618896}, {'label': 'sadness', 'score': 0.27572721242904663}]"
122,3,"the app works pretty well for a government app, but the city doesn't actually fix things you report so overall it's useless",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6971250772476196}, {'label': 'neutral', 'score': 0.13757933676242828}]"
123,1,no way to report powerlines out from fallen trees or fallen trees blocking the road,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6979103088378906}, {'label': 'anger', 'score': 0.16837865114212036}]"
124,1,for some reason i cannot figure out how to report vehicles parked over (72) hours online. help me.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7361247539520264}, {'label': 'neutral', 'score': 0.1549912393093109}]"
125,1,"this app is a charade. this provides the illusion of reporting things, but in my experience every report i have made has been ignored, canceled, deleted or otherwise neglected. no one who responds these actually has any interest in solving any of the problems of the citizens of seattle. this is 100% done for show, and not for improving the city.",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.5207573175430298}, {'label': 'neutral', 'score': 0.28369268774986267}]"
126,1,"i'm repeatedly getting a 500 server error when trying to file a report. i can't save a draft or anything to try again later, so i have to fill it all out again. a backup submission option (e.g., email) would be nice too.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.679087221622467}, {'label': 'sadness', 'score': 0.1939191222190857}]"
127,5,"the app is fine, but seattle won't do anything about the reported issues any more so i don't even know if there's someone to see the reports, which makes the app worthless.",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.478335440158844}, {'label': 'neutral', 'score': 0.2236173450946808}]"
128,5,padlock on porta-potty at me-kwa-mooks park,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7517237067222595}, {'label': 'surprise', 'score': 0.1831568479537964}]"
129,1,no reply or status change regarding my request,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7193782925605774}, {'label': 'neutral', 'score': 0.15160083770751953}]"
130,2,it is giving me 503 errors frequently,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5956694483757019}, {'label': 'surprise', 'score': 0.16851738095283508}]"
131,1,worthless. they just ignore issues. huge waste of time.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.419686496257782}, {'label': 'neutral', 'score': 0.19171999394893646}]"
132,1,"app gets stuck on the issues selection page. also, this doesn't work when no one actually does anything on the off chance the app works.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.513698935508728}, {'label': 'sadness', 'score': 0.28385433554649353}]"
133,1,homeless have a right to exist.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.649614691734314}, {'label': 'disgust', 'score': 0.16173823177814484}]"
134,1,i think this app gave me viruses,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6259278655052185}, {'label': 'anger', 'score': 0.2457398623228073}]"
135,1,evil disgusting people. shame on rhese people for developing this app.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9864829182624817}, {'label': 'anger', 'score': 0.006592137739062309}]"
136,1,"was good, now very confusing",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.3675207793712616}, {'label': 'surprise', 'score': 0.24528588354587555}]"
137,1,what a joke by city goverment. taxes are being raised abd services are being cut. now where ever you try to submit complaint it say out of area. shame on you dow,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.7104644775390625}, {'label': 'sadness', 'score': 0.1524839997291565}]"
138,5,"much better than the old app. not slick, but very good as far as ""an app from a city government"".",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.441840261220932}, {'label': 'joy', 'score': 0.2814842760562897}]"
139,5,easy to use and gets results.,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.5573233962059021}, {'label': 'neutral', 'score': 0.3981911540031433}]"
140,5,"make for all states, even if code enforcement doesn't acknowledge it, we can show them easier than calling in each one",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.9667454957962036}, {'label': 'surprise', 'score': 0.015320243313908577}]"
141,1,"someone needed to review this app before they pushed the post button, lots of dumb dumb issues, like it assumes everyone has a seattle address, and in parking enforcement it they left out the most popular color of car in seattle, you know ""gray""! always double check your work on an app and think a little.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8240619897842407}, {'label': 'anger', 'score': 0.06338157504796982}]"
142,1,common seattle l,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8046249151229858}, {'label': 'sadness', 'score': 0.09196516871452332}]"
143,1,reports are closed with no action and no mention of why.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7157860398292542}, {'label': 'neutral', 'score': 0.1870627999305725}]"
144,5,great app now let's you pick the location of the report.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.6505019068717957}, {'label': 'joy', 'score': 0.2554295063018799}]"
145,5,actually useful.,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.37251171469688416}, {'label': 'neutral', 'score': 0.3198889493942261}]"
146,2,"this app resets to the start screen when i try to include a photo inside the app. i've had better luck attaching a previously taken photo. this app seems to be a collector of problems. i wish we could also find the status here when problems are referred to departments that are not hooked up with this app. sometimes i see very quick results. other times oh, it seems to be a black hole.",FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.4381527006626129}, {'label': 'sadness', 'score': 0.27150869369506836}]"
147,2,since the improvements in the app it's almost impossible to use. i tried to report a branch had taken down wires and not only was there no place to report it i also couldn't find anywhere to turn on location to map it. what was a great app is now useless,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8850443363189697}, {'label': 'surprise', 'score': 0.06440035253763199}]"
148,2,find it/ignore it seattle parks and recreation just closes the reports with no status or work done. i am extremely disappointed that there are no processes in place to actually do the fix it part which is the whole point of reporting it.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.9044613838195801}, {'label': 'surprise', 'score': 0.06163851171731949}]"
149,1,what's the point of having parking enforcement requests when no one does anything with them?,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.37243300676345825}, {'label': 'neutral', 'score': 0.2881355285644531}]"
150,2,"the new design takes much longer to submit a report and if you add an image, it just goes back to the home screen without letting you submit the report. if the goal is to reduce reported instances, then it's an improvement but if the goal is to find the things that need fixing then i wish i could report the app. also there is no contact information to report issues with the app. perhaps a good feature for the future?",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.46793004870414734}, {'label': 'sadness', 'score': 0.32210850715637207}]"
151,5,"the new update circa late 2022 is a vast improvement. good job guys! one feature suggestion would be a way to see issues raised by others (the reporter could decide to make their issue public vs private, perhaps) and let other people 'up vote' (limited to one vote per user!) that report to help prioritize reports. it would also be nice to have a shareable link to the report that a reporter could send to neighbors to ask them to up vote if they too would like to see the issue fixed. thanks!",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.47955191135406494}, {'label': 'neutral', 'score': 0.41828709840774536}]"
152,1,an unmonitored app built to shut us up temporarily. don't download.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5105489492416382}, {'label': 'sadness', 'score': 0.35543039441108704}]"
153,5,"helped me remove homeless encampment where drug dealing was rampant. this app saved my block. five stars for that thank you. the homeless mentally ill get away with murder in seattle. time for them to go, get kicked up. fund the spd.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.48767319321632385}, {'label': 'joy', 'score': 0.2819414436817169}]"
154,2,the app is taking me to a web page that is broken. hence the app is useless. please fix asap.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.9475145936012268}, {'label': 'neutral', 'score': 0.021966909989714622}]"
155,2,downgrade in ui. what used to take one or two pages to create a report now takes like five. the other features are nice though.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7696930170059204}, {'label': 'surprise', 'score': 0.16133520007133484}]"
156,5,the last update made this app easier to use!,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.8235138058662415}, {'label': 'neutral', 'score': 0.09161879867315292}]"
157,1,doesnt work blank screen,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.5901985764503479}, {'label': 'neutral', 'score': 0.20547737181186676}]"
158,1,this app is a scam. city government is hiding behind an app rather than fighting crime! rather than allocating funds for police officers and recruiting aggressively. they spend $150 million on the homeless problem and have never solved any of it. they won't come out for crime theft vandalism unless someone is holding a knife or a gun at your head. this app wastes your time. is nothing more than a statistic and crime tracker. with zero effectiveness.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.48053961992263794}, {'label': 'sadness', 'score': 0.30566975474357605}]"
159,5,"easy to use, quick, i see results in less than 10 days. thank you",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.5246644020080566}, {'label': 'surprise', 'score': 0.3437853455543518}]"
160,4,"really nice that it has so many services in one place and it's easy to submit requests. the follow up on a lot of my request has been very quick, but some haven't gotten any follow up. it seems depend on which service it goes to. broken car window glass on the street got no response.",FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.46919184923171997}, {'label': 'sadness', 'score': 0.3606417775154114}]"
161,5,easy to use and the city actually pays attention to the reports.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8736593723297119}, {'label': 'joy', 'score': 0.07499898970127106}]"
162,4,"""service not initialize"". it was working fine and now i can't report the mower down stay safe street signs. android 12 moto g 5g.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5854651927947998}, {'label': 'sadness', 'score': 0.2716783583164215}]"
163,5,works well,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8353598117828369}, {'label': 'joy', 'score': 0.09380771219730377}]"
164,1,the city just closes the reports without doing anything about them. this is a waste of time,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.4620223045349121}, {'label': 'anger', 'score': 0.3923177421092987}]"
165,1,this is the orwellian app people use to harass the homeless of seattle.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.3776624798774719}, {'label': 'disgust', 'score': 0.28500375151634216}]"
166,1,won't initialize?,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5707411170005798}, {'label': 'surprise', 'score': 0.24678105115890503}]"
167,1,"i reported a dead animal on a highway exit, that sat there for 2+ days and the answer was literally that i should grab a bag and pick it up myself. i'm seeing similar issues with other reviewers. props for making the app, but the services it provides seem to be dropping the ball, making this pointless.",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6494157314300537}, {'label': 'anger', 'score': 0.27188640832901}]"
168,4,"great service, hope to use it again.",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.9254426956176758}, {'label': 'neutral', 'score': 0.04425429180264473}]"
169,1,"app must be broken, i keep reporting in seattle and nothing happens.",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.3991818130016327}, {'label': 'sadness', 'score': 0.28652796149253845}]"
170,5,a priceless resource for residents and business owners. couldn't be earlier and they respond in a reasonable amount of time.,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.5829245448112488}, {'label': 'neutral', 'score': 0.2556242346763611}]"
171,1,"made a report in the morning about a jerk who parked in the middle of the sidewalk and bike lane. when i opened the app later in the day to check the status, it kept crashing immediately. had uninstall and reinstall to get it working again. you don't get any indication about the resolution of anything you filed. just ""closed"". they might as well print it out, put it into a paper shredder, and then close your issue.",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.39210572838783264}, {'label': 'neutral', 'score': 0.3262890577316284}]"
172,5,"excellent, easy to use",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.9048240184783936}, {'label': 'neutral', 'score': 0.07758154720067978}]"
173,2,the app is very basic. it does keep you up to date on placed orders but yge automatic location is way off and it will not always allow a manual entry of an address. oh you can enter the address location but the app will reject it. really needs fine tuning. response to placed orders are very slow but i don't know if that has anything to do with the app.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6283857226371765}, {'label': 'neutral', 'score': 0.29135021567344666}]"
174,5,easy way to report public problems around the city.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7866159677505493}, {'label': 'sadness', 'score': 0.06870485097169876}]"
175,5,easy to use.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7528190016746521}, {'label': 'joy', 'score': 0.1912936568260193}]"
176,5,"i will donate my time and skills to rework this service. for free. but, i need suggestions and city support. for example, there will be no way to report homelessness. but there will be a way to donate toward housing to help curb homelessness. come on. let's be constructive.",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.3550231158733368}, {'label': 'joy', 'score': 0.33358508348464966}]"
177,1,doesnt matter anymore,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.6567361354827881}, {'label': 'disgust', 'score': 0.10932526737451553}]"
178,1,classiest garbage. we will find the developers and show them the err of their ways.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.8844119906425476}, {'label': 'anger', 'score': 0.08751655369997025}]"
179,1,death to capital,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7833957672119141}, {'label': 'neutral', 'score': 0.09499423205852509}]"
180,5,"i was extremely impressed with this app. the app isn't super fancy but is easy to use and gets the job done. it was easy to report my issue and attach a photo. within 1 hour of reporting it, a city of seattle truck appeared (i reported a huge branch blocking the sidewalk) and within another hour it was fixed! thank you city of seattle!",FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.9679675102233887}, {'label': 'neutral', 'score': 0.014136377722024918}]"
181,1,"so you can't use this app to keep track of any requests that you didn't make through the app? the three categories of requests (recent, yours, and favorites) are completely useless? unimplemented functionality is pointlessly repeated across multiple screens to make it look like the app actually does stuff? lame.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.5557820200920105}, {'label': 'sadness', 'score': 0.15975996851921082}]"
182,4,could use more than one photo. often the request is dismissed without explanation.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8314176201820374}, {'label': 'anger', 'score': 0.10958046466112137}]"
183,5,easy user friendly,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7144808769226074}, {'label': 'joy', 'score': 0.21130500733852386}]"
184,3,ok,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8115992546081543}, {'label': 'surprise', 'score': 0.05355861410498619}]"
185,5,good app to report unwanted things where you live.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7281206250190735}, {'label': 'disgust', 'score': 0.132109135389328}]"
186,1,very very very slow response if any... don't use this app if you want anything done right away. just call 911.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.39984577894210815}, {'label': 'sadness', 'score': 0.3863256871700287}]"
187,5,"i exclusively use this app to report homeless people, time to clean this dump up. snowflakes that have never ventured beyond their daddy's watchful gaze dont have a clue what is actually happening in this city. cant walk more than two blocks without someone shooting a needle in his arm, there are heroine block parties happening in belltown every day. tents clogging up the sidewalks, and i've seen enough grown men taking a dump on the wall of my building to last the rest of my life",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.2959008812904358}, {'label': 'sadness', 'score': 0.2305661141872406}]"
188,5,very helpful for cleaning up trash,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.6329782605171204}, {'label': 'disgust', 'score': 0.1431986391544342}]"
189,1,a cruel app used by even crueler people to try and arrest and report homeless people in seattle. the seattle government should be ashamed for making this anti american app.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.47351762652397156}, {'label': 'anger', 'score': 0.4590190649032593}]"
190,3,"submit button no longer works for graffiti, else 5 stars. have had trash and needles dumped by degens without care on playgrounds, yards, and street corners cleaned up promptly.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7651525735855103}, {'label': 'anger', 'score': 0.06611616164445877}]"
191,5,unless you ever walk outside your house or apartment and find needles and poop in around your area and bus stop you are unware and out of touch. you never get down into the streets every day to be threatened by meth and heroin addicts. you do not have a clue. you never ride the bus. you live in a world out of touch with what is really happening in seattle.,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.7567381262779236}, {'label': 'anger', 'score': 0.12139669805765152}]"
192,5,"reported some needles found nearby denny park, and they cleaned it up by the next morning. huge kudos and thanks to the developers and workers of this project!",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.5773729681968689}, {'label': 'surprise', 'score': 0.24592402577400208}]"
193,5,no more guessing what the address is. app does it for you.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7887999415397644}, {'label': 'surprise', 'score': 0.1163405179977417}]"
194,1,"the cities way to punish homelessness, a problem it is unwilling to solve",FindItFixIt,Google,"[{'label': 'anger', 'score': 0.7534952163696289}, {'label': 'sadness', 'score': 0.11055825650691986}]"
195,3,"what happened to the ""abandoned car"" option?? bring it back! glad you included bike/scooter complaints and health violations as categories.",FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.5352494120597839}, {'label': 'joy', 'score': 0.33104562759399414}]"
196,4,"overall, a helpful app. sometimes the gps locator is flakey and sometimes things don't get addressed as quickly as i think they should, but still way better than trying to figure out who to call or something. one thing i would like to see added is the ability to edit or cancel requests. a few times i have reported something and then the problem was addressed before anyone at the city likely even saw my request. another mention that the ability to modify or delete requests would be very welcome!",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5465124845504761}, {'label': 'joy', 'score': 0.2428310364484787}]"
197,5,the signs i reported were fixed!,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.7709581255912781}, {'label': 'anger', 'score': 0.0839536190032959}]"
198,5,thank you for picking up the illegality dumped garbage.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5526536107063293}, {'label': 'joy', 'score': 0.13753506541252136}]"
199,5,i've been very happy with this app when i've needed city services.,FindItFixIt,Google,"[{'label': 'joy', 'score': 0.9945511221885681}, {'label': 'sadness', 'score': 0.0015215026214718819}]"
200,1,bad. facist.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.6177215576171875}, {'label': 'neutral', 'score': 0.1660236269235611}]"
201,5,"great for reporting illegal dumping and needles, gets cleaned up really quick. odd reviews though, lots of people are confused about this app's purpose it seems",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8251223564147949}, {'label': 'surprise', 'score': 0.10807206481695175}]"
202,5,seems to work well enough as intended and easier than reporting via website. for those bleeding hearts that don't even live in this city: kindly mind your own business. you have no stake in this matter and don't have to deal with the constant trouble brought about by these people. it's too bad there are people that think they're above the law because they're poor or homeless.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.4388357102870941}, {'label': 'sadness', 'score': 0.30119314789772034}]"
203,1,app never opens. pixel 3 with all updates,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6738747358322144}, {'label': 'surprise', 'score': 0.18915918469429016}]"
204,1,will not open. absolutely worthless.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.9460212588310242}, {'label': 'anger', 'score': 0.019475804641842842}]"
205,1,won't open. google pixel 3 with android 10,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8491011261940002}, {'label': 'neutral', 'score': 0.09126024693250656}]"
206,1,i've installed and uninstalled several times. the app will not open. i keep getting a message asking if i would like to report there is a problem. which i do everytime.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8827536702156067}, {'label': 'neutral', 'score': 0.05071050673723221}]"
207,1,app crashes on every open attempt.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.301871120929718}, {'label': 'sadness', 'score': 0.2673693299293518}]"
208,5,"great to have an option to report things affecting your home and neighborhood. i've had so much illegal dumping, and litter, and illegal fires, and exposed needles, and vandalism, and sidewalk blockage, and public urination, and trespassing, and junk cars dumped, and open drug use, and that's just from the year i've been in this part of town. i never knew what to do, and calling other city services always went no where, so kudos for having some way of expressing concerns and having them addressed",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.7626124620437622}, {'label': 'sadness', 'score': 0.08685599267482758}]"
209,5,"used this app multiple times to report pedestrian signal issues, road markings, and illegal dumping. all resolved with a couple weeks at most. this is a great engagement tool!",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.6240556836128235}, {'label': 'joy', 'score': 0.24356330931186676}]"
210,5,"this is fantastic. i've reported several things, and always get a prompt reply. some of the things i've reported have actually been fixed! this is the way to cut through the bureaucracy and get to a real live person who can respond to the issue. thank you city of seattle!",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.6524477005004883}, {'label': 'surprise', 'score': 0.2683466672897339}]"
211,1,disgusting,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9718912243843079}, {'label': 'sadness', 'score': 0.010710489004850388}]"
212,5,"this is very useful. dont listen to crybaby enablers who want to sit on their high horses and feel superior because of their ""believe-eeze"". wanna help ""houseless"" people? let some live with you since your so big hearted and benevolent.",FindItFixIt,Google,"[{'label': 'joy', 'score': 0.921954333782196}, {'label': 'anger', 'score': 0.04100586473941803}]"
213,1,hope whoever made this drowns in manure,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.36012548208236694}, {'label': 'disgust', 'score': 0.2932138442993164}]"
214,5,so i'm horrible and a fascist when i report some non-homeless dumbass who blocks my driveway and makes it where i can't leave for work or whatever. i find it hilarious that attacking the homeless is what otherwise intelligent people see as the only purpose of this app.,FindItFixIt,Google,"[{'label': 'fear', 'score': 0.8809150457382202}, {'label': 'disgust', 'score': 0.04133009538054466}]"
215,1,this doesnt even deserve one star.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.5645142793655396}, {'label': 'disgust', 'score': 0.22761180996894836}]"
216,5,wow! looks like the organized effort by emerald city antifa is in full effect here trying to collapse a once beautiful city to instate totalitarian bolshevism. you can thank twitter for allowing emerald city antifa to communicate to its members to flood this app with one stars and intentionally misleading camp sites and problems to make life impossible for the tax payers. they have also organized an effort to remove benches around the city. it's all on their twitter feed take a look for yourself,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.9584228992462158}, {'label': 'neutral', 'score': 0.01847817189991474}]"
217,5,clean up the filth,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.892216145992279}, {'label': 'anger', 'score': 0.0803745687007904}]"
218,1,"this is a garbage app and if you support it, you are a garbage person.",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.8414678573608398}, {'label': 'anger', 'score': 0.14225663244724274}]"
219,1,"""report a tent"" is disgusting. help the homeless ppl, don't make their situations any harder. you should be ashamed of your selfs for having that feature",FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9743334650993347}, {'label': 'fear', 'score': 0.010652456432580948}]"
220,1,this app is for snitches and it's an embarrassing red flag for a city that claims to be progressive let alone care about its citizens.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9232973456382751}, {'label': 'neutral', 'score': 0.023616023361682892}]"
221,1,stop blaming homeless people for being homeless,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.3304670453071594}, {'label': 'anger', 'score': 0.30395033955574036}]"
