,rating,review,app,source,sentiment
96,5,"the 311 app and web version serve its purpose. residents can report issues in a centralized database. the self service is fast and efficient. it can take some time to resolve more complex cases, but the biggest advantage is the data behind it to justify major improvement projects such as the led streetlight replacement and the repavement project. one improvement suggestion is to make the app more interactive by allowing residents to work as a team to combat issues together.",SanJose311,Google,"[{'label': 'neutral', 'score': 0.8359830379486084}, {'label': 'joy', 'score': 0.11165914684534073}]"
97,5,fast response and good action time.,SanJose311,Google,"[{'label': 'neutral', 'score': 0.8825309872627258}, {'label': 'joy', 'score': 0.08469348400831223}]"
98,1,cannot register or reset pw i tried to reset a pw for 2 emails but did not receive anything. i registered a new email but never received welcome email after 2 hours. now i've run out of emails to test. waste of time bc i cannot report this illegal dumping in front of my house,SanJose311,Google,"[{'label': 'sadness', 'score': 0.9247197508811951}, {'label': 'anger', 'score': 0.042849667370319366}]"
99,4,great app and resourceful. but at times it has its moments,SanJose311,Google,"[{'label': 'sadness', 'score': 0.4255053400993347}, {'label': 'joy', 'score': 0.36269599199295044}]"
100,3,it's clumsy. doesn't remember login info.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.7036888003349304}, {'label': 'neutral', 'score': 0.14448270201683044}]"
101,2,"login bug still not fixed after all these years. users still need to log in every time they want to submit. otherwise, invaluable.",SanJose311,Google,"[{'label': 'neutral', 'score': 0.8751304745674133}, {'label': 'surprise', 'score': 0.051727473735809326}]"
102,2,"submit won't work :( still doesn't work (feb 1st) i did call in my report today, wasn't too hard, but it would have helped to be able to share a picture.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.877535343170166}, {'label': 'neutral', 'score': 0.059571001678705215}]"
103,2,why doesn't the app leave you logged in? why do i have to log-in every time i want to make a report. this is ridiculous. please fix this,SanJose311,Google,"[{'label': 'anger', 'score': 0.9041169881820679}, {'label': 'surprise', 'score': 0.06205606460571289}]"
104,1,"san jose , this is what you get having a liberal mayor and liberal governor... nothing gets done...",SanJose311,Google,"[{'label': 'neutral', 'score': 0.7061499357223511}, {'label': 'surprise', 'score': 0.20399612188339233}]"
105,1,sucks! doesn't work at all..,SanJose311,Google,"[{'label': 'sadness', 'score': 0.6059720516204834}, {'label': 'disgust', 'score': 0.16883374750614166}]"
106,1,i don't know how it's possible but they actually managed to make this app worse. you have to login every time over and over. the map is gotten even more unfriendly. go back to the last one was a lot better,SanJose311,Google,"[{'label': 'anger', 'score': 0.6613708734512329}, {'label': 'sadness', 'score': 0.2692188620567322}]"
107,5,well attended,SanJose311,Google,"[{'label': 'neutral', 'score': 0.6172942519187927}, {'label': 'surprise', 'score': 0.16013668477535248}]"
108,1,app works half the time. but its probably not even monitored. sjpd or the city dont respond anyhow. 14 days to respond? why not a month a year? useless city services and a waste of tax payer money.!,SanJose311,Google,"[{'label': 'sadness', 'score': 0.7550750970840454}, {'label': 'surprise', 'score': 0.13241693377494812}]"
109,5,easy to use,SanJose311,Google,"[{'label': 'neutral', 'score': 0.76604825258255}, {'label': 'joy', 'score': 0.15946725010871887}]"
110,1,"unfortunately the city seems to have just given up on this app. it had a decent native interface with some flaws, but now it's just a web view portal that's really cumbersome to use. disappointing because the city has a stated digital goal. i'd love to see them run focus groups and user feedback sessions because, to my knowledge, they are missing the ""check"" function in pdca continuous improvement.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.6254620552062988}, {'label': 'surprise', 'score': 0.3246011734008789}]"
111,1,"ignored my pleads to complete my request for service, illegal dumping. why create an app for the community's concerns and requests for service if nothing will happen. no communication, no action, no respect, no service. that's what san jose leaders have to offer our community, time for change.",SanJose311,Google,"[{'label': 'anger', 'score': 0.64628666639328}, {'label': 'sadness', 'score': 0.2912978231906891}]"
112,1,"used this app for a long time. but can not use it anymore, with the new version. once opened, pop up with 2 options, update or cancel, shows up. both redirect to google play. update or reinstal gives nothing. and going in circle. too bad.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.8514664769172668}, {'label': 'neutral', 'score': 0.0716906487941742}]"
113,5,"this app is helping our community, so please you this app",SanJose311,Google,"[{'label': 'neutral', 'score': 0.6357445120811462}, {'label': 'joy', 'score': 0.271857351064682}]"
114,1,it doesn't work... i tried submitting a new request but it didn't do anything when pressing the submit button,SanJose311,Google,"[{'label': 'sadness', 'score': 0.8587057590484619}, {'label': 'neutral', 'score': 0.06034237518906593}]"
115,3,good morning,SanJose311,Google,"[{'label': 'neutral', 'score': 0.5363333225250244}, {'label': 'joy', 'score': 0.4051000475883484}]"
116,1,app did not allow me to register. i am trying to report an abandoned car.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.9447455406188965}, {'label': 'anger', 'score': 0.02708199992775917}]"
117,1,you can't log in like others have stated. the latest update may have created an issue.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.5947563052177429}, {'label': 'neutral', 'score': 0.30534711480140686}]"
118,1,i can't even login on the app. however on the desktop version no problem. uninstalling until this app gets a little help.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.7917597889900208}, {'label': 'neutral', 'score': 0.1428949385881424}]"
119,1,doesn't work,SanJose311,Google,"[{'label': 'sadness', 'score': 0.8244724273681641}, {'label': 'neutral', 'score': 0.10227344930171967}]"
120,1,cannot login with google account or register a new account,SanJose311,Google,"[{'label': 'sadness', 'score': 0.8060314655303955}, {'label': 'neutral', 'score': 0.1183021143078804}]"
121,1,can't get it to acknowledge i registered. tells me i made an error when i try to sign in. totally worthless.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.939321756362915}, {'label': 'surprise', 'score': 0.0202114749699831}]"
122,1,dumb password confussion reset saved password back and fourth email the same password change ? forget password,SanJose311,Google,"[{'label': 'sadness', 'score': 0.3748301863670349}, {'label': 'anger', 'score': 0.2381763607263565}]"
123,1,enable to creat an account. fails silently. no help screen or contact methods.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.9541226029396057}, {'label': 'neutral', 'score': 0.018090413883328438}]"
124,1,cannot use google account to login. app just freezes up. haven't even utilized the intent of the app.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.7641987204551697}, {'label': 'neutral', 'score': 0.17011421918869019}]"
125,1,now you can be ignored by an app rather than by email or phone. that's it.,SanJose311,Google,"[{'label': 'neutral', 'score': 0.8743072152137756}, {'label': 'anger', 'score': 0.04581525921821594}]"
126,1,i think this is run by uneducated people. very poor service! they close requests without solving. they deny responsibility of city streets with abandoned & registration-expired vehicles. this is them getting away without doing their job. no phone number available to report. frustrating our tax money is wasted this way! will follow this all the way to their office.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.7899673581123352}, {'label': 'anger', 'score': 0.14223766326904297}]"
127,1,ive never had a p i n. app won't cooperate.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.9090769290924072}, {'label': 'anger', 'score': 0.05177472159266472}]"
128,5,love it! very efficient and can see the progress/ receive updates on open tickets.,SanJose311,Google,"[{'label': 'joy', 'score': 0.6906188130378723}, {'label': 'neutral', 'score': 0.2326674908399582}]"
129,2,can you extend your request to remove bad rv parked by the homeless on city neighnorhoods?,SanJose311,Google,"[{'label': 'neutral', 'score': 0.8029289841651917}, {'label': 'anger', 'score': 0.07260056585073471}]"
130,1,you have to have separate accounts for desktop and mobile. desktop app requires minimum password of 8 characters and the mobile app requires 4 exactly. you have to use different email addresses for each. makes no sense what so ever. uninstalled so i cannot confirm how ass backwards this app is. i did read all the negative ratings for this app.,SanJose311,Google,"[{'label': 'surprise', 'score': 0.39626285433769226}, {'label': 'neutral', 'score': 0.3643842935562134}]"
131,2,"i have reported over a dozen issues and had one resolved. the others say that they were resolved, but nothing has been done. i've also left updates in the comments that are obviously ignored.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.5411936640739441}, {'label': 'neutral', 'score': 0.37185993790626526}]"
132,1,their registration process is a joke and whomever signed off on making this public should be embarrassed. won't use and don't recommend.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.5855833292007446}, {'label': 'neutral', 'score': 0.17259539663791656}]"
133,2,"can't log in!! made an account & got an email saying its confirmed. then i went online to log in & report a car & says ""error wrong username or password"" clicked forgot password & nothing got sent to my email even though i got a confirmation email prior!?!? made an account with another email & same thing!!",SanJose311,Google,"[{'label': 'surprise', 'score': 0.8140986561775208}, {'label': 'sadness', 'score': 0.11989674717187881}]"
134,5,really works,SanJose311,Google,"[{'label': 'surprise', 'score': 0.8409954309463501}, {'label': 'neutral', 'score': 0.10693494975566864}]"
135,5,amazing service.,SanJose311,Google,"[{'label': 'joy', 'score': 0.6689305305480957}, {'label': 'surprise', 'score': 0.22812806069850922}]"
136,4,great,SanJose311,Google,"[{'label': 'joy', 'score': 0.6147453188896179}, {'label': 'neutral', 'score': 0.2331211268901825}]"
137,5,"has helped me report two instances of illegal dumping and three instances of graffiti in my neighborhood. app works very well and the response to my tickets was very prompt. it helps me feel empowered, like i can make a difference in my neighborhood and city.",SanJose311,Google,"[{'label': 'joy', 'score': 0.9575404524803162}, {'label': 'anger', 'score': 0.02328743040561676}]"
138,1,"there should be an option to reopen a ticket/work order if the job wasnt complete. they supposedly found that the vehicle that has been sitting there for months isnt being stored on the street. it did move, but it's in the same spot and has been there for months. it is the literal definition of storing a vehicle on the street. i guess if you move a vehicle 2 inches every 3 months you're in the clear somehow???",SanJose311,Google,"[{'label': 'neutral', 'score': 0.5555850267410278}, {'label': 'surprise', 'score': 0.3823675513267517}]"
139,1,the app is useful when it works but now it stops working when you enter the location address.i'll change my rating when they fix this issue.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.7310770750045776}, {'label': 'neutral', 'score': 0.18102504312992096}]"
140,1,"app hangs up when attempting to select a location. as a result, user is unable to proceed with request submission.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.7637915015220642}, {'label': 'neutral', 'score': 0.13666197657585144}]"
141,1,"the employees just close my ticket regarding an abandoned vehicle, saying they went out to check and didn't see it there anymore. well.. the vehicle is still there and i doubt anyone actually came out to check at all.",SanJose311,Google,"[{'label': 'surprise', 'score': 0.47517573833465576}, {'label': 'neutral', 'score': 0.30257362127304077}]"
142,3,"would be great if you developed the option to edit requests, to add photos after, and to close requests if they were resolved. enforcement came promptly after i submitted a request for abandoned vehicle but the driver finally moved the car after 2 weeks.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.3760107159614563}, {'label': 'neutral', 'score': 0.27680692076683044}]"
143,1,app crashes when gps selected. login email address incompatible with my san jose website.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.8515925407409668}, {'label': 'neutral', 'score': 0.0640447810292244}]"
144,1,"a very good idea and concept, if it works. the city of san jose does not have the time nor the staff i respond to a quarter of the abandoned vehicle reports, let alone tow them. the email response you get states that the vehicle was marked with a tag or they contacted the owner. not the case. not sure why they don't toe the car sooner. it's money for the city.",SanJose311,Google,"[{'label': 'neutral', 'score': 0.4614430367946625}, {'label': 'sadness', 'score': 0.2619401216506958}]"
145,1,"just like other reviews, you report something and they ignore and close your report",SanJose311,Google,"[{'label': 'neutral', 'score': 0.5854110717773438}, {'label': 'anger', 'score': 0.285067081451416}]"
146,1,doesn't work in burbank area.,SanJose311,Google,"[{'label': 'neutral', 'score': 0.48290276527404785}, {'label': 'sadness', 'score': 0.4203999936580658}]"
147,1,useless app they dont even come out to inspect. ill get an email saying they did but no car there. apparently they just say at there desk n didnt even come out cause the car is still here. useless,SanJose311,Google,"[{'label': 'sadness', 'score': 0.7110596895217896}, {'label': 'surprise', 'score': 0.1310059279203415}]"
148,2,"they finally fixed the map problem on android, but 50% of the time you cannot submit a request because it says ""please enter description"" when you have a complete description in there.",SanJose311,Google,"[{'label': 'neutral', 'score': 0.7156358361244202}, {'label': 'sadness', 'score': 0.12010414153337479}]"
149,1,i have put in multiple requests for one specific very important item and it gets changed to completed without never being completed. just an app to try and make you 'feel valued'. waste.,SanJose311,Google,"[{'label': 'joy', 'score': 0.9897038340568542}, {'label': 'anger', 'score': 0.003402376314625144}]"
150,1,sorry city of sj...tried to report illegal dumping on college drive but app would not allow for an address to be submitted. 998 college drive. ..please fix....app is a good idea but at this time does not deliver. :(,SanJose311,Google,"[{'label': 'sadness', 'score': 0.9199367761611938}, {'label': 'surprise', 'score': 0.04100582003593445}]"
151,3,it's a great idea but hangs frequently trying to submit requests. also the english language content is clearly not written by someone who speaks the language with fluency.,SanJose311,Google,"[{'label': 'neutral', 'score': 0.8198038935661316}, {'label': 'surprise', 'score': 0.10813872516155243}]"
152,2,location feature needs work,SanJose311,Google,"[{'label': 'neutral', 'score': 0.9064325094223022}, {'label': 'surprise', 'score': 0.03909721598029137}]"
153,1,when i click location app hangs.,SanJose311,Google,"[{'label': 'neutral', 'score': 0.4470122158527374}, {'label': 'surprise', 'score': 0.2950303554534912}]"
154,3,"general concept is excellent and needed. everyone in sj should install and use this. app crashes when taking a photo to upload from within the app. no method to submit bugs or request features exists within app. complaints are often closed without any resolution or explanation. app works best (should i say city staff responds best) for grafitti, trash, and abandoned vehicles. potholes and park-related concerns appear to be ignored and closed on entry.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.7893057465553284}, {'label': 'neutral', 'score': 0.12473977357149124}]"
155,2,"does not let you put a title for decription even though decribed under it. when trying to submit, asking you ""please enter description"" . ridiculous!",SanJose311,Google,"[{'label': 'anger', 'score': 0.5273309946060181}, {'label': 'surprise', 'score': 0.2661837935447693}]"
156,1,i tried to use this app to report several items in my area in san jose and all 3 inquires got brushed off to: you need to do this and call here and report this to another department. i thought this app was a one stop shop. nope. for me it's useless . if my inquiry needed to be referred to another department ... then forward it .. not just tell to do other stuff. i'm uninstalling this app now.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.4498829245567322}, {'label': 'neutral', 'score': 0.34356746077537537}]"
157,1,"don't bother. they must have intended this app to make people feel good and that their concerns will get attention, but submissions are closed with no action or response.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.7592698931694031}, {'label': 'neutral', 'score': 0.12913872301578522}]"
158,1,"not only does the location service not work, but live chat has an attitude. also if you try to pinpoint a location on a map, the developers have misappropriated the pin so it confuses the users. you cannot use/move the pin to indicate your location as most people would think. if you see a pin on a map it has a meaning that only the city knows, because they don't explain it on any sort of legend. so there are some big misses on the ui.",SanJose311,Google,"[{'label': 'neutral', 'score': 0.734375536441803}, {'label': 'sadness', 'score': 0.14454840123653412}]"
159,1,"sorry to pile on, but the broken location feature makes this a non-starter for me. i make a lot of graffiti reports, most of it off the beaten path (e.g. walking trails). i have no clue of the address, usually, and depend upon the map to say, ""it's r-i-g-h-t here."" i've been forced to reinstall the ""san jose clean"" app, and will continue to use it for as long as it keeps working.",SanJose311,Google,"[{'label': 'sadness', 'score': 0.9078454375267029}, {'label': 'neutral', 'score': 0.05605726316571236}]"
160,1,why you don't have a developer support feature in the app is beyond me. the location feature which is a required entry in any request is not working so we are unable to enter our requests.,SanJose311,Google,"[{'label': 'sadness', 'score': 0.4826342463493347}, {'label': 'neutral', 'score': 0.372688889503479}]"
161,1,all it says is no internet connection please try again .,SanJose311,Google,"[{'label': 'sadness', 'score': 0.4880852997303009}, {'label': 'neutral', 'score': 0.4131898283958435}]"
162,1,can't login because it says my email is in use. i created my account on the website and now can't log in using the app. website requires 8 character password and mobile app is asking for a pin. please fix!,SanJose311,Google,"[{'label': 'sadness', 'score': 0.8023849129676819}, {'label': 'neutral', 'score': 0.08924052119255066}]"
163,4,"looks like this replaces the old ""san jose clean"" app. a great improvement and hopefully the city actually monitors and responds to the requests! note: the mobile version and desktop website will not let you use the same account because the mobile requires a 4 digit pin# and the website requires 8 digits minimum. please fix it and i'll give you 5 stars.",SanJose311,Google,"[{'label': 'neutral', 'score': 0.5504684448242188}, {'label': 'surprise', 'score': 0.25229451060295105}]"
164,5,good,SanJose311,Google,"[{'label': 'neutral', 'score': 0.6325145363807678}, {'label': 'joy', 'score': 0.18647092580795288}]"
165,5,"wow...such a clean, easy-to-use interface to report all the things i've wanted to but didn't due to lack of immediately accessible contact numbers. i love the map which shows all the reported items that were publicly shared. suggestion: a ""san jose events"" button would be a convenient link to festivals/ convention center/arena/community center/etc goings-on. great app nonetheless!",SanJose311,Google,"[{'label': 'surprise', 'score': 0.9532757997512817}, {'label': 'joy', 'score': 0.027512338012456894}]"
166,5,the greatest thing for san jose since the invention of the internet.,SanJose311,Google,"[{'label': 'joy', 'score': 0.4779536724090576}, {'label': 'neutral', 'score': 0.40074828267097473}]"
