,rating,review,app,source,sentiment
98,5,together. this app gives me a we feeling in my city. like i can make it better. and my city? they are all over it ❤️,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8029770255088806}, {'label': 'surprise', 'score': 0.09809494018554688}]"
99,5,"thank you, as always, for public works quick response",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.5547488927841187}, {'label': 'neutral', 'score': 0.25730305910110474}]"
100,5,seeclickfix turned out to be a successful program. almondridge has seen dramatic positive change around the neighborhood. thank you,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.467953622341156}, {'label': 'joy', 'score': 0.46005570888519287}]"
101,1,"this app seems to have been taken over by the school system here in miami, everything you post requires you to provide name of school, type of school, are you the principal and your initials if you're the school administrator. this seems ridiculus to me and has been this way for well over a year. it has rendered this app useless in dade county in my opinion, perhaps maybe that was the intent.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.5104517340660095}, {'label': 'anger', 'score': 0.1997566968202591}]"
102,5,we submit many tickets to the city road department and they are frequently not completed.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.4648611843585968}, {'label': 'neutral', 'score': 0.4185306131839752}]"
103,5,appreciate the trimming on columbus at pinal st. very helpful when trying to drive onto columbus. safer than going halfway into the road to check for on coming traffic!!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.7092803120613098}, {'label': 'surprise', 'score': 0.14532296359539032}]"
104,4,"i sometimes don’t see my category, but there is no catch all. issues around restrooms at parks: lack of supplies or trash. when i have something that is not an emergency involving a tree, i have to phone it in.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.4847821891307831}, {'label': 'sadness', 'score': 0.2902529537677765}]"
105,3,"this app could be great, but i find no one is minding the store. in my early days of using it, i was actually contacted by a staff person about lack of state/municipal response. that no longer happens, and i find no way of confirming scf actually follows up on my postings. maybe feedback will help change that.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7070695757865906}, {'label': 'surprise', 'score': 0.13050037622451782}]"
106,5,tracks the request and gives the city records of work requested and work completed.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.9339376091957092}, {'label': 'surprise', 'score': 0.02381419762969017}]"
107,5,thanks for the quick response to my request on north judge ely blvd. you had our problem fixed within 24 hours! i appreciate you guys!! i. taylor,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.7296108603477478}, {'label': 'surprise', 'score': 0.20533201098442078}]"
108,1,"app never works (and hasn’t for over 2 years). i have to go online to submit issues every time, and then the city of new haven ignores them. bonus is that other new haveners will attack you for reporting illegal activity. i’ve tried emailing seeclickfix, and they ignore my emails or respond condescendingly with no help. just a sad company and a sad city.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9817904233932495}, {'label': 'surprise', 'score': 0.007594513241201639}]"
109,5,"this app is great, it allows you to report issues in your city and the city of broken arrow has responded quickly to each of my reports. thank you city if broken arrow!",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.4851689636707306}, {'label': 'surprise', 'score': 0.23785826563835144}]"
110,2,the option to close a reported issue is not available in the ios version of this app on a ipad air 2. i had to login to the site using my computer and a browser to close incidents reporting potholes. if that could be fixed or made more user friendly i would give it 5 stars.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.511084258556366}, {'label': 'sadness', 'score': 0.40412890911102295}]"
111,5,"the city been doing a great job as soon as i put a request, they go clean everything fast i like it. keep the streets clean great job.",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.5294609069824219}, {'label': 'neutral', 'score': 0.39603251218795776}]"
112,2,i am unable to even submit a report. it fails to submit and will not let me submit the answers to required questions. the one time i think i was able to get it to work (not sure how) it didn’t seem to help. city of oakland didn’t get involved.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9242382049560547}, {'label': 'surprise', 'score': 0.03741517663002014}]"
113,2,"comments should be anonymous. you should be able to remove or edit your own comments. the officials can actually see your email if you report anonymous, defeating the anonymity. there is no way in the app to change your email once your anonymity has been breached.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.9538751840591431}, {'label': 'surprise', 'score': 0.013866695575416088}]"
114,1,"if this is a review of the app, it is a good idea but less than effective. locations are not always accurate. if this is an evaluation of action by the town on fixing, it is a failure. too often a reply indicating case closed is received. perhaps the system should be renamed see-click- ignore or see-click-stopbotheringus.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.5313538908958435}, {'label': 'neutral', 'score': 0.3425348103046417}]"
115,1,"repeatedly receive ""connection error"" message when trying to add comment to open issue. although you must create an account to use, there's no way to recall or review posts you've made, you have to find it from the map view. no way to limit the list of open tickets by issue.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.5392364263534546}, {'label': 'sadness', 'score': 0.29465869069099426}]"
116,5,"i appreciate it, this tool fir community organizations and block captains are essential. we are able to get action on issues close to our hearts reference safety. baba bob shipman, philadephia pa",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9840112328529358}, {'label': 'neutral', 'score': 0.004893577191978693}]"
117,4,thank you very much for the job well done with this. these have been a problem for some time and the coverage your guys did should help immensely.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.45918768644332886}, {'label': 'joy', 'score': 0.3279186487197876}]"
118,5,i love this site. i’ve submitted several things and all have either been picked up the next day or within a couple of days.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9095496535301208}, {'label': 'surprise', 'score': 0.04298152029514313}]"
119,5,it's seems to be pretty functional and user friendly but i've only recently learned about it.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.645729124546051}, {'label': 'joy', 'score': 0.19937916100025177}]"
120,5,i just started using this in maui. the program works well and i will forward my suggestions to keep making it better!!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9231668710708618}, {'label': 'surprise', 'score': 0.04476286843419075}]"
121,5,"our city started using this app, and they seem to have embraced it. they responded the same week.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.5763295292854309}, {'label': 'surprise', 'score': 0.36515334248542786}]"
122,5,"i am very pleased with this app, they keep on top of things. thank you, all for your hard work.",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.992588222026825}, {'label': 'surprise', 'score': 0.0032226801849901676}]"
123,5,thanks for this app. it makes life easier and my neighborhood better.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8828974366188049}, {'label': 'neutral', 'score': 0.06200620159506798}]"
124,1,over the past 6 to 7 months the see click fix for the city and north port is just closing all citizens concerns. pointing them to a different website to see when the case hearing has been updated. app responders are very rude. and the numbers are not matching up. total waste of my time to use this app. as the concerns are just closed so they can have good numbers.,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.8439167141914368}, {'label': 'neutral', 'score': 0.0757691040635109}]"
125,4,from the first time i uploaded a photo no what what i select to upload only the very first photo i ever used will appear in any report,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.7404097318649292}, {'label': 'fear', 'score': 0.1588953137397766}]"
126,1,filing a simple ticket via this dumpster fire if an app is incredibly frustrating. things that should be checkboxes take multiple screens. errors are not reported next to the ui affordance used to fix them. what should be a simple 1 minute tasks is a 3 minute exercise in frustration and failure. please see click and fix this app.,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.9527521133422852}, {'label': 'sadness', 'score': 0.029017793014645576}]"
127,5,thanks you so much for fixing pot holes! job well done and so prompt!!there are always potholes popping up on peach st from so14 thru so 18 i got new tires and would like to keep in good shape! i’m impressed! thank you!,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.9579141139984131}, {'label': 'neutral', 'score': 0.017464453354477882}]"
128,1,i've sent in the same request 3 times. with being told the route supervisor has the information. don't know what y'all pay him but he's not done anything for me in 2 months. we have huge trash piles on hancock place and idlewood drive also. haven't seen a truck in months. so this app doesn't work for me.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7978026866912842}, {'label': 'surprise', 'score': 0.11357899755239487}]"
129,5,well one star for not picking up the downed tree for two days in a row or fixing any of the potholes that i have given to the app,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.39221441745758057}, {'label': 'neutral', 'score': 0.35885924100875854}]"
130,3,"you should have an updated profile section, and a search for people under the neighbors section. don't know how long it takes for issues to be resolved.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.854256808757782}, {'label': 'surprise', 'score': 0.10585310310125351}]"
131,2,"regardless of actual connectivity (wireless or cellular), this app always presents bogus reports of not being able to connect to the internet when adding comments to either a new report or an existing one. seriously, people? super lame, and really reduces functionality of this app. fix your mess.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.39429545402526855}, {'label': 'anger', 'score': 0.2608763575553894}]"
132,1,"after this app got a big upgrade recently, when you tapped a link in an email notification, it didn’t open the issue and there was no way to find it. now it does open the issue, but when you tap to vote or change the status, nothing happens. used to be useful, now it’s junk.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.40792548656463623}, {'label': 'neutral', 'score': 0.35708075761795044}]"
133,5,this app is incredibly useful in helping local government keep up with the times and serve its residents. now if only my city paid more attention...,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8490625619888306}, {'label': 'surprise', 'score': 0.06397052854299545}]"
134,5,"when i report something, it’s handled expeditiously",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7977482676506042}, {'label': 'joy', 'score': 0.1451445072889328}]"
135,5,"really love this app and the way i can keep track of reports i make to my city, i really feel like i’m helping improve my community. :)",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9925049543380737}, {'label': 'surprise', 'score': 0.0023310123942792416}]"
136,5,the app makes it super easy to file incidents around the city of bellaire and houston without waiting needlessly for an operator.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7226911783218384}, {'label': 'fear', 'score': 0.126826211810112}]"
137,5,"we couldn’t ever get along without them ! thank you , thank you !",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8520045876502991}, {'label': 'surprise', 'score': 0.0741453543305397}]"
138,5,95% of the time that i report stuff on this app it gets done and it gets done immediately. great app!!!!,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.3601439893245697}, {'label': 'surprise', 'score': 0.34451884031295776}]"
139,1,"the principal of the website is good however, site navigation is poor and the response to posted issues is non existent or extremely slow resolution. some items have taken months or even years to to be addressed.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.5435653328895569}, {'label': 'neutral', 'score': 0.3880482316017151}]"
140,5,"great, supportive, easy way for community involvement. i've always wondered how to report minor neighborhood improvement opportunites, now i know thanks to a local living survey. 👍🏼👍🏼",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.7219667434692383}, {'label': 'joy', 'score': 0.1467030644416809}]"
141,3,i am grateful we have the app. sometimes human response time is slower and reports have to be submitted several times. but i am glad we have a department to help keep citizens accountable for a better city to live in.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9861700534820557}, {'label': 'surprise', 'score': 0.006225357763469219}]"
142,1,this used to be a great app! now i can’t figure out how to report an issue to anyplace but my “neighbors.” i want to report issues to the city! my neighbors already know about the issues. the app is no longer intuitive at all. i do not recommend it and will delete it from my phone as soon as i finish this review.,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.422722190618515}, {'label': 'sadness', 'score': 0.34514129161834717}]"
143,5,great way to report an issue needing work,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6992105841636658}, {'label': 'sadness', 'score': 0.12028711289167404}]"
144,1,"the city ignores most complaints. example: the terrible open sewer smell in north shore park, particularly behind the pool, is caused by a buildup of sargassum seaweed. this should be collected and removed. multiple complaints have been made by multiple people over the past few weeks and nothing gets done",SeeClickFix,Apple,"[{'label': 'disgust', 'score': 0.7922402620315552}, {'label': 'fear', 'score': 0.12502199411392212}]"
145,5,"excellent tool to communicate with the city. i travel so much within the brazos valley for work, i wish all cities, counties, state entities would use this app.",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.713158369064331}, {'label': 'neutral', 'score': 0.15017761290073395}]"
146,1,"amazed at how expeditiously the city responded to the pothole threatening my low profile wrx! that was awesome! they came earlier than me leaving, and filled it so i could leave safely and begin my day! big up to that street crew!!! don’t know how it will stand up to the plows this winter… but we’ll cross that bridge if we get to it. meantime… great job street patch crew!!! ya’ll rock!!!💯💪🏽",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.9384042024612427}, {'label': 'anger', 'score': 0.01974647492170334}]"
147,1,they just recently updated the app. they have a bad bug on iphone: when selecting day of rash pickup and yes/no choice the accept button is not visible. i couldn’t usd it on my phone at all and had to navigate their very poorly designed website. get some competent people!,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6505310535430908}, {'label': 'sadness', 'score': 0.16404053568840027}]"
148,5,this app allows me to report issues on the spot when i am out walking or riding my bike.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8239858746528625}, {'label': 'fear', 'score': 0.05236778408288956}]"
149,1,"i am trying to reset my password and this app has sent me a link via email to reset it. however, the app continually takes me back to the main page with no password reset. it just keeps asking me to sign up or sign in, and when i can’t sign in i am asked me again for my email to reset my password.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7644817233085632}, {'label': 'neutral', 'score': 0.13044123351573944}]"
150,5,excellent that you describe the bugs you fixed.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.6429098844528198}, {'label': 'neutral', 'score': 0.2852502167224884}]"
151,3,as i use the app and click on a issue it will not let me back out of the issue. i have to close the app entirely. in the background and re open it o get back to the home page.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6848804950714111}, {'label': 'neutral', 'score': 0.18950605392456055}]"
152,5,thanks for responding so quickly- it’s a great feeling to get rid of broken things!!!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.5190334916114807}, {'label': 'surprise', 'score': 0.2608101963996887}]"
153,5,"this app plus my smart phone camera unclogs storm sewers, gets a soggy mattress along the roadside picked up or reports blight. it works. really does!",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.3799709975719452}, {'label': 'sadness', 'score': 0.3132191598415375}]"
154,4,i've used this many times to bring to attention road repairs needed. ready to use.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.6729066967964172}, {'label': 'neutral', 'score': 0.23803779482841492}]"
155,4,"no longer user friendly! doesn’t accept addresses, reverts to reporters address. picture sometimes will not load. very difficult to use!!!!",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8521267175674438}, {'label': 'surprise', 'score': 0.0751621276140213}]"
156,1,"the ability to submit answers to questions is not scaling, making it impossible to answer the required questions for requests. does not function on iphone 12 mini, and i am assuming iphones with less resolution.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.5685363411903381}, {'label': 'neutral', 'score': 0.27736905217170715}]"
157,1,"it’s honestly super disgusting that they have “encampment” as an issue for this app! people don’t have anywhere else to go, and continuing to traumatize and displace them does not solve the problem. it just hides it away from people who don’t want to face the reality of the housing crisis.",SeeClickFix,Apple,"[{'label': 'disgust', 'score': 0.9853589534759521}, {'label': 'anger', 'score': 0.004954170901328325}]"
158,4,"i'm unable to post a comment, change the status of my report. whenever i try to, it gives me an error message.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7132852673530579}, {'label': 'neutral', 'score': 0.19865432381629944}]"
159,2,"i keep getting notices that this issue is still open and that i should close it out if it has been resolved. first, that seems backwards, but there is no mechanism on the app for me to do that.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.49856722354888916}, {'label': 'neutral', 'score': 0.389264851808548}]"
160,5,there is one review over 700 days that will not close out even when requested.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7435020804405212}, {'label': 'sadness', 'score': 0.20134592056274414}]"
161,5,awesome app if you care about your neighborhood and your surroundings. easy to use! it would be nice if this app would be so popular like twitter!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9383121132850647}, {'label': 'surprise', 'score': 0.0352289117872715}]"
162,1,"after updating to ios 13.5, no longer able to upload photos from photo library or recent photos,etc. prior to update no problem with uploads. one of the only reasons i use this app, was the ease of use. take a photo, upload, “bam “pretty much done reporting a issue to city. device is xs max, ver 13.5",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.3689540922641754}, {'label': 'surprise', 'score': 0.3486456573009491}]"
163,5,"i’ve reported everything from lp playground being muddy and needing mulch, to a 1 foot sinkhole on larned at rivertown market. it all gets fixed! wow! so grateful!",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.771948516368866}, {'label': 'sadness', 'score': 0.10594287514686584}]"
164,4,portland maine is using this app. they've been responsive so it appears affective and it makes me feel like they're paying attention,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.49200209975242615}, {'label': 'joy', 'score': 0.289949506521225}]"
165,3,"call your neighbors out for not taking their trash out for a month, let the city know up the street seems to have a grow going. be a good neighbor and remind then they need a lawn cutting, 4 inches is just too high.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6909301280975342}, {'label': 'sadness', 'score': 0.12155702710151672}]"
166,5,"love this app because i don't have to call when i need to correspond with the city regarding trash, pick up or new trash cans.",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.5434701442718506}, {'label': 'neutral', 'score': 0.21464651823043823}]"
167,1,"update: sadly i must revoke my review. for some reason the app was completely changed and ruined with a bizarre format, horrid layout and useless features. it was perfect before and now it's just useless. who made this awful decision? easy to use, and literally the only thing that our local government has responded to. i love this app.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7499464154243469}, {'label': 'fear', 'score': 0.11422206461429596}]"
168,2,"as much as i was hoping for real improvement, i think it’s actually gone backwards. it’s a disorganized app with even more disorganized search results. it’s all we’ve got, so i’ll have to keep using it, but it’s always frustrating.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7426071763038635}, {'label': 'neutral', 'score': 0.10909660905599594}]"
169,1,"addendum: city (medford, ma) does not respond to problems. reported over a year ago by email and again this spring by seeclickfix and sidewalk still a danger. maybe it's not the app but the city admin. cannot filter for your city or neighborhood very well except by maps. hasn't had a new version since 2015. disappointed.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7830477952957153}, {'label': 'fear', 'score': 0.07427779585123062}]"
170,5,i have had many pot holes filled and roads repaired using this app. repair crews a usually respond quickly. 👍,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.3346061110496521}, {'label': 'neutral', 'score': 0.3309687376022339}]"
171,1,unable to submit report as the interface has fields but misses “answer” button on multiple questions. would appreciate better quality control so it actually be useful,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7834740281105042}, {'label': 'neutral', 'score': 0.14711380004882812}]"
172,5,this app has changed my neighborhood since i've moved in 👍🏼 connecting we the people with our local city body of govt 👊🏼🇺🇸👍🏼,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.705237865447998}, {'label': 'joy', 'score': 0.12210287153720856}]"
173,5,"noticed very large, very dead, tree about 15 yards from rd that serves all school approaches to elementary school. report brought removal within 2 weeks.",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.43669623136520386}, {'label': 'sadness', 'score': 0.23272959887981415}]"
174,1,update! app won't let me sign in on my new iphone 6 either! would love it if the app was seeclickfixed itself! ...won't let me sign in. i've tried everything to alleviate the problem. possibly an iphone 5 problem as my co-workers seem to have no problems with their iphone 4 and this app.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8537119030952454}, {'label': 'surprise', 'score': 0.05588061362504959}]"
175,1,"this might be the worst, most unhelpful app in the app store! not one single post has been addressed in the charlotte nc area. not one has been fixed and entries date back to 2010! i don’t think this app is even linked to any of the local utilities therefore rendering our posts/complaints useless. this app is a waste of time in the charlotte, nc area!",SeeClickFix,Apple,"[{'label': 'disgust', 'score': 0.8929470777511597}, {'label': 'anger', 'score': 0.0813300609588623}]"
176,5,a great app to report local issues in your community.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.6544362902641296}, {'label': 'neutral', 'score': 0.2124255895614624}]"
177,5,this is such an easy and helpful tool for communicating concerns - small and large!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.40682777762413025}, {'label': 'neutral', 'score': 0.3710157573223114}]"
178,2,has this app been abandoned? i submitted a request for piles of trash in a neighborhood yard and nothing has happened for a 6 weeks. not sure if anyone even gets the requests from this so i wouldn’t recommend using it.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.3690999150276184}, {'label': 'sadness', 'score': 0.34118589758872986}]"
179,1,"love the idea, but i can’t do anything with this if the login doesn’t work. i’ve reset my password a few times now on a browser, but when i go to log in on the app i get an error. that means i can’t contribute or do anything at all.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.873163104057312}, {'label': 'neutral', 'score': 0.06783401966094971}]"
180,5,"easy to use, and my county government facilities office commented on my request within the hour.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.50252366065979}, {'label': 'joy', 'score': 0.34137874841690063}]"
181,3,"after the latest update, the gps locator is off by about 50 ft after you click the submit button and check the report.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8527402281761169}, {'label': 'surprise', 'score': 0.11676632612943649}]"
182,4,"i've reported streetlight outages, holes in sidewalks, and water leaks--all were taken care of by oakland or berkeley crews in short order. i'm still waiting for some pothole repairs...but that's not the app's fault.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6437133550643921}, {'label': 'surprise', 'score': 0.1440502256155014}]"
183,5,i was happy the malden tree trimmers came and took care in trimming the tree in front of my house. nice job and clean up.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9806857109069824}, {'label': 'surprise', 'score': 0.011825802735984325}]"
184,3,app moves the location you select far enough to make your reports off by a few street numbers. :/,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7324368357658386}, {'label': 'surprise', 'score': 0.20960500836372375}]"
185,1,"where is the update? this app has not been updated for along time. there needs to be one. the update needs to include support for the bigger screen iphones, bug fixes, stability improvements and various improvements. this needs to happen soon.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.63384610414505}, {'label': 'sadness', 'score': 0.1977716088294983}]"
186,5,thank you public works for taking care of this issue in northridge subdivision’,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.5040218830108643}, {'label': 'neutral', 'score': 0.3182212710380554}]"
187,5,works well for communicating with my city government about local issues.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6306923627853394}, {'label': 'joy', 'score': 0.3311704993247986}]"
188,1,"i’ve been successful reporting things that need to be fixed. but, once fixed i keep getting notified that the issue is still open. if there is a way to close an issue, it’s not obvious.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.3801734745502472}, {'label': 'neutral', 'score': 0.3685966730117798}]"
189,5,quick response from burlington.,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.5612890720367432}, {'label': 'neutral', 'score': 0.35583919286727905}]"
190,5,thank you! quick work. love quick fix!!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.6503002047538757}, {'label': 'surprise', 'score': 0.22212481498718262}]"
191,1,garbage app that can’t find my location even though location services are on. putting in a pin on the map lets me proceed but then a search of the categories returns a blank result so impossible to report anything.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6888488531112671}, {'label': 'neutral', 'score': 0.147010937333107}]"
192,5,"this app probably drives the city guys crazy! however it is very efficient, useful, and appreciated by people like me!",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.7946004271507263}, {'label': 'surprise', 'score': 0.09590646624565125}]"
193,5,much better than navigating the cumbersome city of st petersburg website!,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6059119701385498}, {'label': 'surprise', 'score': 0.16250495612621307}]"
194,2,"it’s really dumb as the submitter of an issue that i cannot edit the title one submitted! other than that the app is a great idea, the biggest problem is that the local public works department‘s are not already linked in to this app.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.3796681761741638}, {'label': 'disgust', 'score': 0.2415941208600998}]"
195,5,"i’m seeing many unanswered reports, come on city of east orange and newark nj. can we update our community apps.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8015420436859131}, {'label': 'neutral', 'score': 0.10148438066244125}]"
196,1,reported several abandoned vehicles. no response or activity seen for these issues. vehicles are still there nearly 5 months after i reported. i don’t think this service is even monitored anymore.,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.48893290758132935}, {'label': 'sadness', 'score': 0.3572891354560852}]"
197,2,it is easy to report something but often impossible to close it after it has been resolved.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.4810713827610016}, {'label': 'joy', 'score': 0.16182954609394073}]"
198,3,clean up your files on aged items closed many times,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7181462645530701}, {'label': 'sadness', 'score': 0.12061814218759537}]"
199,2,even when i type in the address for service your app changes and puts the current location i’m at instead of the problem area. very annoying!,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.42394447326660156}, {'label': 'sadness', 'score': 0.2875478267669678}]"
200,5,hsv city landscape came quickly & did a super job clearing space for egress in our alley. personable kind courteous! the best!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9501038193702698}, {'label': 'neutral', 'score': 0.030734874308109283}]"
201,3,updated the app today and the links on the landing page are no longer working.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.42081218957901}, {'label': 'sadness', 'score': 0.3618164360523224}]"
202,1,the only way to launch seeclickfix is to click on someone else’s post. i’ve tried for months to just launch from my iphone and it has never worked. i will have to continue to open via email. deleting this useless app.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7657554745674133}, {'label': 'neutral', 'score': 0.14224565029144287}]"
203,5,"easy to master, and great to have when you spot trouble around the boston area (i've used it in most of the inner/north burbs)",SeeClickFix,Apple,"[{'label': 'fear', 'score': 0.5300847887992859}, {'label': 'neutral', 'score': 0.32216793298721313}]"
204,5,this app is great for easily reporting issues as you see them.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6520060300827026}, {'label': 'joy', 'score': 0.29371026158332825}]"
205,1,the app for whatever reason removes all punctuation from a ticket description. this has been a problem for years. why hasn’t this simple bug been fixed?,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.42937585711479187}, {'label': 'sadness', 'score': 0.2898653745651245}]"
206,3,app doesn't allow users to edit requests. app incorrectly uploads wrong photos to requests. please fix,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6520795822143555}, {'label': 'neutral', 'score': 0.23788323998451233}]"
207,5,street lights out in the corner of deborah and chriswood and also at alley and deborah. it’s very dark in this ghetto neighborhood.,SeeClickFix,Apple,"[{'label': 'fear', 'score': 0.6291173696517944}, {'label': 'surprise', 'score': 0.16158677637577057}]"
208,5,commercial truckers expanding in residential neighborhood now a fleet with 55 feet long trailers.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.5092565417289734}, {'label': 'surprise', 'score': 0.3673439621925354}]"
209,1,"have tried multiple times to submit my issue. keep getting ""connection error occurred . unable to finish uploading report."" can't upload issue. no help button to contact customer service.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9221789240837097}, {'label': 'neutral', 'score': 0.03431210294365883}]"
210,1,like pretty much everything else in this town a complete failure when it comes to any enforcement only reason why i report it is because a class action lawsuit will expose this city’s leadership complete disregard of their foremost duty to enforce our laws.,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.8656105995178223}, {'label': 'neutral', 'score': 0.06652358174324036}]"
